baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,gene_symbol,regulation_level
505.7129927,-0.11999994,0.218722934,-0.548639037,0.58325319,0.717112898,ENSRNOG00000004844,Med30,Unchanged
237.757319,0.621063387,0.308206108,2.015091105,0.043895104,0.104852201,ENSRNOG00000005758,Btbd11,Unchanged
78.84407075,1.270448523,0.603892393,2.103766395,0.03539883,0.08865864,ENSRNOG00000029095,Trabd,Unchanged
773.132181,0.190160588,0.212267973,0.895851529,0.370332065,0.531019288,ENSRNOG00000036841,Cbx5,Unchanged
200.8969636,2.310457652,0.403638282,5.724079585,1.04E-08,1.17E-07,ENSRNOG00000051536,Rfx4,Upregulated
235.9162079,0.185814012,0.302168809,0.614934456,0.538598007,0.681675281,ENSRNOG00000042094,Prr13,Unchanged
1249.723025,2.533732869,0.208398914,12.15809056,5.20E-34,5.96E-32,ENSRNOG00000004089,Enpp2,Upregulated
229.6598732,0.693065552,0.312122915,2.22048917,0.02638558,0.069610374,ENSRNOG00000047598,Ctdsp2,Unchanged
1430.16112,0.743667685,0.166100475,4.477215886,7.56E-06,5.26E-05,ENSRNOG00000042978,Ncald,Upregulated
34.5010469,-0.383182019,0.855932639,-0.447677774,0.654385764,0.771815576,ENSRNOG00000058053,Ube2n,Unchanged
260.1482834,-0.283293462,0.306478114,-0.924351364,0.355303408,0.514994882,ENSRNOG00000006841,Ano4,Unchanged
82.25519359,-1.576893321,0.560580045,-2.812967273,0.004908665,0.017030602,ENSRNOG00000019822,Gadd45b,Downregulated
30.80259529,1.573353656,0.97901824,1.607072874,0.108038383,0.212979995,ENSRNOG00000005386,Kitlg,Unchanged
5.196233077,5.820612789,2.747635507,2.118407909,0.034140537,0.086092725,ENSRNOG00000026252,E2f7,Unchanged
474.5144518,-0.193994236,0.304542888,-0.637001368,0.524123952,0.670512568,ENSRNOG00000005528,Tbk1,Unchanged
149.0111471,2.287640324,0.376775391,6.071628829,1.27E-09,1.65E-08,ENSRNOG00000048723,Pros1,Upregulated
4.266102673,2.028468885,2.943051781,0.689239958,0.490672275,0.641920078,ENSRNOG00000026415,Col14a1,Unchanged
915.7484955,-0.54647052,0.17714393,-3.084895545,0.002036237,0.007990201,ENSRNOG00000036835,Copz1,Downregulated
9.000117314,1.224963014,1.887322613,0.649048025,0.516307335,0.664033873,ENSRNOG00000029443,LOC108351482,Unchanged
12569.83985,-1.597357374,0.151356241,-10.5536274,4.89E-26,3.29E-24,ENSRNOG00000004026,Atp2b1,Downregulated
16711.91742,-0.863189589,0.113992099,-7.572363336,3.66E-14,8.34E-13,ENSRNOG00000008414,Bsg,Downregulated
401.9898485,-0.493207251,0.294803512,-1.673003307,0.094326645,0.191931474,ENSRNOG00000004909,Cnot2,Unchanged
492.4405961,0.311669912,0.225198107,1.383981048,0.166364258,0.297082065,ENSRNOG00000005291,Slc38a1,Unchanged
1696.414937,-0.39457837,0.164549221,-2.39793521,0.016487781,0.047354993,ENSRNOG00000006939,Ndufa7,Unchanged
644.5254306,0.961692574,0.206932681,4.647369217,3.36E-06,2.54E-05,ENSRNOG00000006305,Slc38a2,Upregulated
2.703658419,1.737222877,3.414354952,0.50879973,0.610892609,0.738890161,ENSRNOG00000059545,NA,Unchanged
41.42107222,3.264577786,0.935000209,3.491526262,0.000480269,0.002234178,ENSRNOG00000004361,Parp10,Upregulated
8651.057945,1.080915251,0.129428618,8.351439333,6.74E-17,2.09E-15,ENSRNOG00000025584,Agap2,Upregulated
212.4415695,-0.168680103,0.351683617,-0.479635944,0.631486283,0.754086667,ENSRNOG00000006028,Tubgcp6,Unchanged
343.1110519,1.356887451,0.311659744,4.353746277,1.34E-05,8.93E-05,ENSRNOG00000030633,Lmf2,Upregulated
145.1485923,2.012271671,0.377696016,5.327754555,9.94E-08,9.76E-07,ENSRNOG00000008517,Cdc42ep1,Upregulated
348.1389906,-0.894842244,0.309739549,-2.889015129,0.003864505,0.013933526,ENSRNOG00000005278,Trhde,Downregulated
22.33004838,1.940993671,0.953012866,2.036691991,0.041680918,0.100715089,ENSRNOG00000007300,C1qtnf6,Unchanged
187.2702739,-0.38379709,0.406161684,-0.94493672,0.344691183,0.504156342,ENSRNOG00000021945,Ccdc184,Unchanged
651.1454645,-0.128396809,0.221961076,-0.578465431,0.56294993,0.702457497,ENSRNOG00000003549,Cnpy2,Unchanged
4.879294958,1.219494529,2.549226211,0.478378311,0.632380968,0.754823439,ENSRNOG00000008988,Cyp2d2,Unchanged
1009.019151,-0.728121658,0.205699709,-3.5397311,0.000400535,0.001907653,ENSRNOG00000004259,Dohh,Downregulated
12467.39776,0.71965995,0.107862438,6.672016346,2.52E-11,4.10E-10,ENSRNOG00000025053,Lrp1,Upregulated
365.7511444,2.654556366,0.267248035,9.93293129,2.99E-23,1.60E-21,ENSRNOG00000059961,Rapgef3,Upregulated
4896.34933,-0.426205973,0.130307131,-3.270780105,0.001072513,0.004551917,ENSRNOG00000014625,Atp5f1d,Unchanged
724.2721757,1.105413473,0.20306874,5.443543266,5.22E-08,5.33E-07,ENSRNOG00000008064,Naga,Upregulated
108.7579955,-0.204201831,0.48464298,-0.421344865,0.673503273,0.785554759,ENSRNOG00000005350,Pwp1,Unchanged
88.99182694,0.263443179,0.489143214,0.538580874,0.590176088,0.722670361,ENSRNOG00000022871,LOC691170,Unchanged
167.0923393,0.725745359,0.364844652,1.989190069,0.046680228,0.109966817,ENSRNOG00000050500,Tob2,Unchanged
2.347761286,-4.720694269,3.926129916,-1.202378518,0.229216908,NA,ENSRNOG00000042056,Syce3,NA
4.475729055,-1.833656261,2.278447158,-0.804783317,0.42094473,0.58141611,ENSRNOG00000033520,Wdr97,Unchanged
92.61154301,1.489830365,0.515013799,2.892796987,0.00381828,0.013781066,ENSRNOG00000004367,Elk3,Upregulated
738.7538267,0.096204306,0.194597349,0.494376243,0.621040489,0.746390068,ENSRNOG00000026425,Ppp6r2,Unchanged
906.0479371,-0.273226445,0.190414729,-1.434901842,0.151315071,0.27634453,ENSRNOG00000004200,Sybu,Unchanged
748.0021704,-0.236705051,0.18712786,-1.264937523,0.205893725,0.348418297,ENSRNOG00000011952,Samm50,Unchanged
5.109879027,1.278450892,2.213416139,0.577591746,0.563539781,0.702692226,ENSRNOG00000021812,Scx,Unchanged
112.4697632,2.590497018,0.531913197,4.870149928,1.12E-06,9.21E-06,ENSRNOG00000059801,Lima1,Upregulated
288.5223407,0.071385481,0.316344558,0.225657369,0.821467917,0.88852134,ENSRNOG00000004813,Rtcb,Unchanged
4.464406719,-5.659486373,2.485576202,-2.276931349,0.022790326,0.061839252,ENSRNOG00000032231,Mroh6,Unchanged
753.5923511,0.971814129,0.213669748,4.548206453,5.41E-06,3.91E-05,ENSRNOG00000056106,Dip2b,Upregulated
114.7998699,0.253299145,0.438358801,0.577835199,0.563375388,0.70263278,ENSRNOG00000004591,Alg12,Unchanged
624.0269988,2.416176579,0.296503551,8.148895921,3.67E-16,1.04E-14,ENSRNOG00000008174,Appl2,Upregulated
11317.76653,0.105102122,0.094717278,1.109640444,0.267153996,0.421500267,ENSRNOG00000002840,Atp5f1b,Unchanged
10.10456342,-3.596058906,1.98004979,-1.816145697,0.069348025,0.150798278,ENSRNOG00000032429,Tmprss9,Unchanged
9552.005416,-0.561853097,0.103595489,-5.42352861,5.84E-08,5.90E-07,ENSRNOG00000006426,Syt1,Downregulated
938.7256903,-1.799409249,0.241813501,-7.441310111,9.97E-14,2.13E-12,ENSRNOG00000004117,Kcnv1,Downregulated
6017.702244,-0.504301247,0.121860456,-4.138350238,3.50E-05,0.000213379,ENSRNOG00000007648,Rab11b,Downregulated
116.6669335,2.435016025,0.462785307,5.261653704,1.43E-07,1.37E-06,ENSRNOG00000021463,Ppara,Upregulated
347.4026703,-0.153783403,0.278576326,-0.55203328,0.580925552,0.715004948,ENSRNOG00000052307,Spats2,Unchanged
3.977395764,-5.493978483,2.883207698,-1.905509092,0.056713927,0.128538707,ENSRNOG00000009336,Mapk15,Unchanged
2.536724057,3.695135567,3.168482571,1.166216157,0.243527062,0.393586761,ENSRNOG00000052981,NA,Unchanged
107.6310801,0.273440285,0.462831116,0.590799269,0.554654925,0.69551809,ENSRNOG00000006700,Ntaq1,Unchanged
175.7221614,-0.420462641,0.442104294,-0.951048534,0.341579739,0.501053735,ENSRNOG00000016100,LOC103693000,Unchanged
6364.78781,-0.323112966,0.104850784,-3.081645683,0.002058597,0.008057608,ENSRNOG00000004438,Cntn1,Unchanged
91.18736121,0.045853782,0.483081229,0.094919403,0.924378845,0.955587557,ENSRNOG00000010821,Ankrd54,Unchanged
86.69823049,1.176851066,0.478369657,2.460129001,0.013888708,0.041192178,ENSRNOG00000006068,Tmem117,Upregulated
84.48861283,0.590188189,0.482869166,1.222252798,0.221612043,0.367724098,ENSRNOG00000032552,Zfp799,Unchanged
373.0439023,0.155304749,0.254087676,0.611225037,0.54105061,0.683562124,ENSRNOG00000023951,Tbc1d30,Unchanged
257.1982613,-0.45113913,0.287818844,-1.567441258,0.117011587,0.226121134,ENSRNOG00000004421,Rxylt1,Unchanged
334.7967994,-0.41515672,0.261710656,-1.586319515,0.112666848,0.219483113,ENSRNOG00000053060,Zfc3h1,Unchanged
39.51298654,0.809547533,0.755678438,1.071285737,0.284040971,0.439423472,ENSRNOG00000006998,Fhl4,Unchanged
233.3410525,-0.447133957,0.291839185,-1.532124473,0.125491722,0.238782385,ENSRNOG00000005362,Rab3ip,Unchanged
476.7959828,0.387929561,0.240888772,1.610409474,0.107308494,0.211996012,ENSRNOG00000059765,Asic1,Unchanged
35.64198478,2.204811681,0.948907231,2.323527115,0.020150853,0.055968813,ENSRNOG00000052880,Prph,Unchanged
19.11949569,0.309731517,1.249145645,0.247954687,0.804169467,0.876586691,ENSRNOG00000010078,Spag1,Unchanged
4.610827758,0.647160655,2.613266305,0.247644357,0.804409587,0.876711843,ENSRNOG00000032446,Recql4,Unchanged
24.96954236,-1.276109171,0.882911092,-1.445342779,0.148361628,0.272158397,ENSRNOG00000004595,Pou6f1,Unchanged
87.2430689,-1.028278751,0.494885377,-2.077811951,0.037726683,0.093270225,ENSRNOG00000031993,Prim1,Unchanged
32.12737085,-0.925159688,0.837514448,-1.104649227,0.269311612,0.423329295,ENSRNOG00000008960,Fgf22,Unchanged
16.79293986,-4.47682518,1.364560102,-3.280782702,0.001035195,0.004408241,ENSRNOG00000054385,Rhebl1,Downregulated
57.71786497,-0.134244071,0.577778676,-0.232345147,0.81626995,0.88501979,ENSRNOG00000031915,Hdac10,Unchanged
1157.989098,-0.918269202,0.181816249,-5.050534307,4.41E-07,3.86E-06,ENSRNOG00000025528,Efr3a,Downregulated
37.7416918,-0.999984237,0.721203063,-1.38655018,0.165578969,0.296043599,ENSRNOG00000025059,Nxph4,Unchanged
1060.773912,-0.203954201,0.16710496,-1.220515543,0.222269501,0.368552806,ENSRNOG00000007801,R3hdm2,Unchanged
168.224812,-0.221397526,0.387740556,-0.570993989,0.568003718,0.706181788,ENSRNOG00000013764,Fam118a,Unchanged
968.4083455,-0.415515867,0.167984073,-2.473543237,0.013378062,0.039931573,ENSRNOG00000012985,Pfdn5,Unchanged
1436.200104,-0.813239081,0.173785192,-4.679564868,2.87E-06,2.20E-05,ENSRNOG00000061425,Cox14,Downregulated
182.0718112,0.483581668,0.356850881,1.355136538,0.175374059,0.309380889,ENSRNOG00000007032,Amigo2,Unchanged
3.680566959,1.130150955,2.50134728,0.451816893,0.651400899,0.769427669,ENSRNOG00000032827,NA,Unchanged
93.250816,-0.21900243,0.486618472,-0.450049561,0.652674704,0.770446865,ENSRNOG00000026866,Syn3,Unchanged
220.7375022,-0.757540206,0.336497783,-2.251248727,0.024369788,0.065189533,ENSRNOG00000004048,Lrrk2,Unchanged
35.70148074,3.058530122,0.992130769,3.082789303,0.002050703,0.008037951,ENSRNOG00000006946,Arhgap9,Upregulated
201.333043,-0.589401599,0.381329461,-1.545649258,0.122189298,0.233770146,ENSRNOG00000006355,Akap8l,Unchanged
233.611385,0.335490156,0.336200679,0.997886611,0.318334345,0.476004755,ENSRNOG00000054757,Adcy6,Unchanged
114.5696178,0.099105226,0.501632,0.197565597,0.843384954,0.902971414,ENSRNOG00000030416,Zfp870,Unchanged
442.3645559,0.605929327,0.258543078,2.34363005,0.019097103,0.053567157,ENSRNOG00000054724,Pycr3,Unchanged
2530.103382,-0.333506565,0.159331774,-2.093157919,0.03633506,0.090565816,ENSRNOG00000024568,Ndufs7,Unchanged
797.8762314,-0.298610811,0.182013764,-1.64059467,0.100881582,0.202066415,ENSRNOG00000007088,Xpot,Unchanged
87.70871853,0.512930116,0.592079975,0.866318973,0.386315265,0.546788742,ENSRNOG00000004843,LOC100362333,Unchanged
28.57131944,-0.927815331,1.060598086,-0.874803889,0.381680621,0.542163935,ENSRNOG00000032777,Rpl26-ps1,Unchanged
790.2306869,-1.209497972,0.188341448,-6.421836415,1.35E-10,1.99E-09,ENSRNOG00000006278,Tspyl5,Downregulated
8.55323626,6.5258158,2.398122986,2.721218152,0.006504182,0.021674928,ENSRNOG00000021795,Fam227a,Upregulated
19.02787647,2.531391264,1.532586903,1.651711403,0.098593397,0.198420452,ENSRNOG00000006778,Mmp19,Unchanged
188.2090408,-0.071372824,0.32867431,-0.217153644,0.828088609,0.892852821,ENSRNOG00000008016,Ckap4,Unchanged
453.2591912,-0.763867185,0.255529425,-2.989351172,0.002795706,0.01051906,ENSRNOG00000050317,Uhrf1bp1l,Downregulated
892.4375203,1.136346967,0.180312914,6.302083102,2.94E-10,4.13E-09,ENSRNOG00000018212,Abhd17a,Upregulated
158.0952607,-1.364154751,0.383053651,-3.561262891,0.000369075,0.001776564,ENSRNOG00000029837,NA,Downregulated
429.2028054,-0.20952137,0.234642907,-0.892937158,0.371890827,0.532746554,ENSRNOG00000012832,Mfsd5,Unchanged
104.8228447,-0.212041772,0.481062758,-0.440777775,0.659373885,0.775802469,ENSRNOG00000030273,Zfp563,Unchanged
600.4217677,0.100465333,0.247544614,0.405847377,0.684854745,0.792790148,ENSRNOG00000058733,Asap1,Unchanged
1958.482582,-0.027661732,0.146447277,-0.18888526,0.850182746,0.907340618,ENSRNOG00000061499,NA,Unchanged
379.3662024,0.706018793,0.304884845,2.31569002,0.0205752,0.056943981,ENSRNOG00000003889,Tbc1d15,Unchanged
722.16488,-0.632320757,0.192034476,-3.292746021,0.000992141,0.004235211,ENSRNOG00000012348,Exosc4,Downregulated
154.9639899,-0.959840831,0.400082977,-2.399104401,0.016435228,0.047252547,ENSRNOG00000003127,Spryd4,Downregulated
54.93277054,2.590401374,0.88839249,2.915829888,0.003547439,0.012930424,ENSRNOG00000005048,Trhr,Upregulated
899.9723848,-0.345104491,0.232165126,-1.486461366,0.137157129,0.255898627,ENSRNOG00000061572,Smarcd1,Unchanged
937.9898836,-0.199065914,0.192241392,-1.035499755,0.300435581,0.458001425,ENSRNOG00000004637,Fbxo7,Unchanged
2248.79515,-0.867587823,0.150456479,-5.766370633,8.10E-09,9.24E-08,ENSRNOG00000026793,Nt5dc3,Downregulated
113.9843796,0.2328413,0.402004646,0.579200519,0.562453881,0.702088952,ENSRNOG00000004962,Prdm4,Unchanged
193.5183287,0.380070146,0.341886005,1.111686762,0.266272854,0.420252204,ENSRNOG00000012192,Znf740,Unchanged
77.41643741,1.4237591,0.521734257,2.728897101,0.006354653,0.021284188,ENSRNOG00000015269,Atf7,Upregulated
106.0428972,0.279374367,0.546098085,0.511582763,0.608943051,0.737807613,ENSRNOG00000025742,Lmnb2,Unchanged
3.353025182,-0.497640306,2.83405756,-0.175592872,0.860613803,0.913976343,ENSRNOG00000006578,Odf1,Unchanged
272.5237574,-0.880923132,0.276278815,-3.188529422,0.001429985,0.005866249,ENSRNOG00000008061,Nuak1,Downregulated
210.3470732,0.95206694,0.389071715,2.447021729,0.014404215,0.042397599,ENSRNOG00000056678,Nckap5l,Upregulated
30.2789458,-1.714809635,1.090135647,-1.573024091,0.11571324,0.224329786,ENSRNOG00000021900,NA,Unchanged
6.169859531,0.677568311,1.920037395,0.352893289,0.724168442,0.819845389,ENSRNOG00000042318,Pglyrp2,Unchanged
9.794438487,6.732466541,1.952935198,3.447357878,0.000566098,0.002586161,ENSRNOG00000023410,Apol9a,Upregulated
37.85386679,1.672275026,0.856456237,1.952551635,0.050872747,0.117760521,ENSRNOG00000004448,Acss3,Unchanged
216.3996938,0.474979848,0.375923486,1.263501392,0.206409047,0.348910581,ENSRNOG00000006226,Cacng2,Unchanged
30.58172249,1.000587309,0.853258322,1.172666335,0.240929637,0.390532156,ENSRNOG00000004459,Sdr9c7,Unchanged
408.6298035,1.740589547,0.236555195,7.358069413,1.87E-13,3.87E-12,ENSRNOG00000011573,Csad,Upregulated
2764.145782,-0.109132906,0.19173321,-0.569191462,0.569226214,0.707010688,ENSRNOG00000007834,Cand1,Unchanged
12344.59048,1.699235611,0.134245408,12.65768146,1.01E-36,1.37E-34,ENSRNOG00000020266,Eef2,Upregulated
330.8299653,-0.840096028,0.34830422,-2.411960522,0.015866999,0.045901783,ENSRNOG00000019247,Plekhj1,Downregulated
1209.247148,0.271653862,0.177401322,1.531295587,0.125696356,0.239041738,ENSRNOG00000054274,Cacnb3,Unchanged
373.0767122,-0.226019265,0.285411539,-0.791906542,0.428415172,0.587544871,ENSRNOG00000048843,Tsfm,Unchanged
2166.79116,0.023846525,0.159124104,0.149861177,0.880874142,0.927057886,ENSRNOG00000015320,Atp5mc2,Unchanged
410.9010276,0.367744535,0.249487579,1.473999376,0.140481759,0.260711042,ENSRNOG00000020416,Zfr2,Unchanged
73.11481068,2.6750154,0.589620108,4.536845615,5.71E-06,4.10E-05,ENSRNOG00000010588,Tns2,Upregulated
248.1473565,1.654779649,0.33317488,4.966699922,6.81E-07,5.82E-06,ENSRNOG00000014084,Sp1,Upregulated
707.7122631,-0.028675026,0.191999822,-0.149349234,0.881278068,0.927057886,ENSRNOG00000008271,Fam91a1,Unchanged
79.99620679,-0.858913575,0.49859881,-1.722654684,0.08495099,0.176761219,ENSRNOG00000047895,Mettl1,Unchanged
134.8744097,0.017035757,0.52563718,0.032409726,0.974145307,0.985371609,ENSRNOG00000016875,Cbx7,Unchanged
50.52097728,-0.395554823,0.672645443,-0.58805843,0.556493075,0.697073457,ENSRNOG00000018316,NA,Unchanged
58.33879169,-2.093690506,0.749697804,-2.792712602,0.005226811,0.017992316,ENSRNOG00000010408,Polr2k,Downregulated
101.7078718,-0.569781254,0.432389624,-1.317749599,0.187587485,0.325026211,ENSRNOG00000006978,Mterf2,Unchanged
67.30665378,1.148907265,0.569743711,2.016533475,0.043744221,0.104616799,ENSRNOG00000060753,Esyt1,Unchanged
2183.373291,-1.635061744,0.203377939,-8.039523637,9.02E-16,2.43E-14,ENSRNOG00000023896,Dusp6,Downregulated
298.3258327,-0.101971222,0.333478346,-0.30578064,0.75977167,0.845342364,ENSRNOG00000022943,Dgka,Unchanged
908.8391579,-0.508541857,0.18194096,-2.795092746,0.005188483,0.01788678,ENSRNOG00000010099,Asb8,Downregulated
583.3819472,1.255367894,0.238993175,5.252735336,1.50E-07,1.43E-06,ENSRNOG00000015538,Abcd2,Upregulated
65.26367668,1.824198777,0.633759497,2.878377027,0.003997271,0.014338327,ENSRNOG00000008336,Tnfrsf11b,Upregulated
69.81639596,0.793087604,0.592234461,1.33914464,0.18052359,0.316176295,ENSRNOG00000004727,Nup37,Unchanged
716.510465,0.164910628,0.229140493,0.719692212,0.471714523,0.625777523,ENSRNOG00000013514,Maf1,Unchanged
281.1350061,-0.563233648,0.34610828,-1.627333644,0.103666256,0.20666789,ENSRNOG00000039858,Mfsd12,Unchanged
14.80414693,1.152199812,1.286624686,0.895521301,0.370508484,0.531095514,ENSRNOG00000008133,Mfng,Unchanged
815.5615863,2.562661135,0.201640886,12.70903531,5.27E-37,7.23E-35,ENSRNOG00000014137,Fbln1,Upregulated
10.60166165,3.074169607,1.811812451,1.696737212,0.089746354,0.184586177,ENSRNOG00000008586,Aldh1l2,Unchanged
1930.008203,-0.691393683,0.171240859,-4.037550891,5.40E-05,0.000315702,ENSRNOG00000009570,Pdxp,Downregulated
889.6843313,0.255690519,0.175182642,1.459565377,0.14440956,0.266234912,ENSRNOG00000003923,Rab21,Unchanged
699.1293897,0.395460798,0.191621201,2.063763271,0.039040167,0.095705099,ENSRNOG00000004314,Ppm1h,Unchanged
5.877360795,1.240608782,2.147083791,0.57781107,0.563391681,0.70263278,ENSRNOG00000038948,Stab2,Unchanged
38.92262403,1.283420515,0.746137588,1.720085592,0.085416884,0.177361398,ENSRNOG00000004400,Avpr1a,Unchanged
328.8951589,-1.285499225,0.329718442,-3.898778664,9.67E-05,0.000532191,ENSRNOG00000007839,Slc16a7,Downregulated
7.874731087,6.41111565,2.318113198,2.765661166,0.005680753,0.019336116,ENSRNOG00000031916,Timeless,Upregulated
318.7276855,-0.082717465,0.337034247,-0.245427477,0.806125456,0.877898163,ENSRNOG00000010617,Scube1,Unchanged
1379.353744,0.426155738,0.143893289,2.961609545,0.003060356,0.011389245,ENSRNOG00000031135,Smarcc2,Unchanged
489.6658609,-0.353914671,0.271075338,-1.30559524,0.19169024,0.329847704,ENSRNOG00000006514,Vezt,Unchanged
829.5217595,0.721829208,0.220799799,3.269156991,0.001078684,0.004575339,ENSRNOG00000008639,Pabpc1,Upregulated
747.8944695,0.116694126,0.205151949,0.568818024,0.569479642,0.707082175,ENSRNOG00000021681,Eea1,Unchanged
2213.713047,-0.067641621,0.170942803,-0.395697387,0.692328283,0.79790962,ENSRNOG00000053468,Tuba1b,Unchanged
113.1008707,-0.860790392,0.499469328,-1.723409917,0.084814423,0.176529558,ENSRNOG00000007509,Slc1a6,Unchanged
151.2171578,1.764788763,0.393371475,4.486316059,7.25E-06,5.06E-05,ENSRNOG00000055293,Ptprb,Upregulated
926.3076352,-0.028916212,0.190581711,-0.151726062,0.879403001,0.926453498,ENSRNOG00000052289,Ptdss1,Unchanged
856.3474309,-0.494325784,0.17288757,-2.85923265,0.004246672,0.015078326,ENSRNOG00000000231,Kctd17,Unchanged
853.8949241,-1.386093733,0.234059813,-5.921963771,3.18E-09,3.89E-08,ENSRNOG00000006060,Matn2,Downregulated
423.7758405,-0.625433673,0.245206048,-2.550645374,0.010752367,0.033220992,ENSRNOG00000008987,Rnf139,Downregulated
742.4529399,0.531300294,0.299320524,1.775021258,0.075894377,0.162259743,ENSRNOG00000009739,Washc5,Unchanged
3147.719187,0.484822116,0.147811984,3.279991935,0.001038101,0.00441927,ENSRNOG00000023520,Cs,Unchanged
23.02779968,0.137068519,0.869743682,0.157596453,0.874774799,0.923828208,ENSRNOG00000031950,Izumo4,Unchanged
108.2006862,0.154449489,0.434283398,0.355642168,0.72210856,0.818469518,ENSRNOG00000011170,RGD1359634,Unchanged
103.8732826,-0.706421552,0.438338268,-1.611589962,0.107051196,0.211669883,ENSRNOG00000009103,Chrac1,Unchanged
14.28166205,1.520464595,1.194070975,1.273345242,0.202895559,0.344594922,ENSRNOG00000056446,Endou,Unchanged
26.65546334,0.516220338,0.865877519,0.596181707,0.551053845,0.692491823,ENSRNOG00000004588,Zbed4,Unchanged
517.2035764,0.427840248,0.212336827,2.014913075,0.043913758,0.104878855,ENSRNOG00000009756,Pacsin2,Unchanged
15.18551774,-0.717718039,1.371962718,-0.52313232,0.600882176,0.730952298,ENSRNOG00000060879,LOC100910996,Unchanged
320.8055269,0.759280872,0.263516672,2.881339025,0.003959895,0.014237103,ENSRNOG00000007769,Marchf2,Upregulated
233.4571567,0.023865766,0.367563288,0.064929677,0.948229991,0.969783823,ENSRNOG00000011507,Pick1,Unchanged
12.17687639,2.959003781,1.408192814,2.101277432,0.03561662,0.089092484,ENSRNOG00000012886,Maff,Unchanged
5778.716212,0.502711392,0.113904805,4.413434468,1.02E-05,6.93E-05,ENSRNOG00000057988,Pfkm,Upregulated
606.2102814,1.644154393,0.204557603,8.037610775,9.16E-16,2.46E-14,ENSRNOG00000004505,Nfic,Upregulated
3.896435825,1.499045926,2.434178761,0.615832309,0.538005201,0.681356393,ENSRNOG00000033570,Arhgap8,Unchanged
2890.629596,1.106140231,0.129500741,8.541574501,1.32E-17,4.38E-16,ENSRNOG00000008392,Sbf1,Upregulated
50.7626024,0.734669966,0.707091368,1.039002877,0.298803398,0.456258834,ENSRNOG00000005917,Pawr,Unchanged
101.4544521,0.215139385,0.461361955,0.466313668,0.640990997,0.761278816,ENSRNOG00000016193,Fam174c,Unchanged
985.7506724,-0.361848139,0.197219055,-1.834752425,0.066542381,0.146036313,ENSRNOG00000009585,Tcf20,Unchanged
230.0606704,-0.281575776,0.30363338,-0.927354483,0.353742515,0.513636921,ENSRNOG00000021732,Hsf1,Unchanged
77.34862512,0.992144892,0.578588481,1.71476779,0.086387809,0.179046342,ENSRNOG00000022932,Serhl2,Unchanged
5.564633366,5.904440724,2.628803734,2.246056124,0.024700413,0.065956465,ENSRNOG00000005572,RGD1306782,Unchanged
472.201814,-0.354283627,0.252941458,-1.400654641,0.161317373,0.2903415,ENSRNOG00000029855,Letmd1,Unchanged
129.1956323,2.012297721,0.4257441,4.726542826,2.28E-06,1.78E-05,ENSRNOG00000043233,Cyp4f6,Upregulated
169.46042,-0.288236964,0.38382167,-0.750965845,0.452673212,0.610001565,ENSRNOG00000004603,Srgap1,Unchanged
102.8226437,2.082447228,0.601452827,3.46236169,0.000535457,0.002462258,ENSRNOG00000016148,Gtse1,Upregulated
431.6578404,0.39678343,0.256561615,1.546542457,0.121973615,0.233421333,ENSRNOG00000008331,Washc4,Unchanged
132.4754928,-0.84733938,0.399059188,-2.123342616,0.033725152,0.085261769,ENSRNOG00000008978,Trmt12,Unchanged
11.19823219,0.552615828,1.583420047,0.349001409,0.727088251,0.822153204,ENSRNOG00000007896,Klhl38,Unchanged
36.87123599,-0.454773094,0.725116039,-0.627172852,0.530545937,0.675270993,ENSRNOG00000006844,Dnajc14,Unchanged
278.9981509,0.348776458,0.280686834,1.242582179,0.21402184,0.357888099,ENSRNOG00000005987,Suox,Unchanged
1.684406531,3.034712471,3.687645193,0.822940471,0.410541847,NA,ENSRNOG00000050108,Zfp36l2,NA
801.1844118,0.641184552,0.215721332,2.972281628,0.002955954,0.011062494,ENSRNOG00000021638,Eef1d,Upregulated
222.212087,0.063165419,0.325214244,0.194227097,0.845998066,0.904289278,ENSRNOG00000006749,Tmtc3,Unchanged
1.906915841,4.358758451,3.88221916,1.122749199,0.261544027,NA,ENSRNOG00000004311,Gpr182,NA
1122.721024,-0.100709785,0.153491923,-0.656124333,0.51174413,0.660715594,ENSRNOG00000021317,Cct2,Unchanged
113.0850384,-0.383955762,0.446122971,-0.86065006,0.389430806,0.549269845,ENSRNOG00000010209,Nol12,Unchanged
77.19870874,-1.555814166,1.513441116,-1.027997819,0.303950854,0.461500032,ENSRNOG00000007332,Sstr3,Unchanged
508.857721,0.424989247,0.22954136,1.851471332,0.064101775,0.141724781,ENSRNOG00000008897,Gga1,Unchanged
174.1526119,-1.173049966,0.37817084,-3.101904862,0.001922797,0.007598335,ENSRNOG00000017197,Pdgfb,Downregulated
442.2748566,-0.825807821,0.233470412,-3.537098395,0.000404549,0.001924806,ENSRNOG00000009658,Rnf19a,Downregulated
190.8208457,-0.720093456,0.332521182,-2.165556649,0.030345082,0.078168222,ENSRNOG00000006370,RGD1310852,Unchanged
430.8398705,-0.237579225,0.269163825,-0.882656594,0.377421841,0.537806906,ENSRNOG00000005034,Arhgef25,Unchanged
806.9567438,0.586771533,0.226778471,2.587421682,0.009669717,0.03036543,ENSRNOG00000006816,Ubr5,Upregulated
900.963286,-0.569593846,0.208038611,-2.73792371,0.006182842,0.020802237,ENSRNOG00000020431,Matk,Downregulated
